State,Year,Quarter,District,Count,Amount
uttarakhand,2018,2,dehradun,464526,908634049.1026804
uttarakhand,2018,2,haridwar,408449,653841352.4744893
uttarakhand,2018,2,udham singh nagar,396961,460064933.193244
uttarakhand,2018,2,nainital,143993,221734345.97526038
uttarakhand,2018,2,pauri garhwal,87569,116427905.16679347
uttarakhand,2018,2,tehri garhwal,44916,79925226.8074092
uttarakhand,2018,2,almora,39584,50535626.79560754
uttarakhand,2018,2,pithoragarh,31473,51625580.581978634
uttarakhand,2018,2,chamoli,23109,37928070.64293302
uttarakhand,2018,2,uttarkashi,17994,31584871.420789883
uttarakhand,2021,1,dehradun,10341368,16714266661.471684
uttarakhand,2021,1,haridwar,3637862,6655847670.43517
uttarakhand,2021,1,udham singh nagar,2400713,4698429212.673304
uttarakhand,2021,1,nainital,1656353,3267711093.933984
uttarakhand,2021,1,pauri garhwal,637099,1098791516.9842882
uttarakhand,2021,1,tehri garhwal,497527,927820405.8247087
uttarakhand,2021,1,almora,315595,567283572.0401664
uttarakhand,2021,1,pithoragarh,261250,560157950.425506
uttarakhand,2021,1,chamoli,251971,534930142.8445033
uttarakhand,2021,1,uttarkashi,199972,419933605.44935334
uttarakhand,2021,3,dehradun,15063442,22990701165.284508
uttarakhand,2021,3,haridwar,5509173,8989314144.10345
uttarakhand,2021,3,udham singh nagar,3972342,6845281919.429772
uttarakhand,2021,3,nainital,2632707,4647117597.836015
uttarakhand,2021,3,pauri garhwal,969356,1594948974.778614
uttarakhand,2021,3,tehri garhwal,719519,1243423714.563628
uttarakhand,2021,3,almora,518423,912391176.2694778
uttarakhand,2021,3,pithoragarh,405020,818234590.9716287
uttarakhand,2021,3,chamoli,352899,738267624.1421456
uttarakhand,2021,3,uttarkashi,280090,564935671.3357033
uttarakhand,2021,4,dehradun,20099531,30616000516.70843
uttarakhand,2021,4,haridwar,7030490,11490457874.693764
uttarakhand,2021,4,udham singh nagar,5131031,9041480525.639933
uttarakhand,2021,4,nainital,3236410,5812451204.097101
uttarakhand,2021,4,pauri garhwal,1252707,2087257954.5768225
uttarakhand,2021,4,tehri garhwal,906949,1604463156.5824413
uttarakhand,2021,4,almora,621457,1157426313.556387
uttarakhand,2021,4,pithoragarh,493686,1047695615.645468
uttarakhand,2021,4,chamoli,444044,935680417.2825816
uttarakhand,2021,4,uttarkashi,340832,699763855.0503579
uttarakhand,2021,2,dehradun,11452915,18841754559.75351
uttarakhand,2021,2,haridwar,4083950,7206283398.339355
uttarakhand,2021,2,udham singh nagar,2949644,5332715640.386387
uttarakhand,2021,2,nainital,2022948,3666864167.0763474
uttarakhand,2021,2,pauri garhwal,772232,1284331635.4191167
uttarakhand,2021,2,tehri garhwal,611946,1001900308.1286168
uttarakhand,2021,2,almora,516291,813684022.7677014
uttarakhand,2021,2,pithoragarh,373518,706633659.8182425
uttarakhand,2021,2,chamoli,335548,592961500.5480487
uttarakhand,2021,2,uttarkashi,272386,493313162.9872029
uttarakhand,2024,1,dehradun,40726888,45315248648.0
uttarakhand,2024,1,haridwar,31584263,39476373389.0
uttarakhand,2024,1,udham singh nagar,23428419,30266800896.0
uttarakhand,2024,1,nainital,10078090,12889542997.0
uttarakhand,2024,1,pauri garhwal,4041114,4914222910.0
uttarakhand,2024,1,tehri garhwal,3318263,4074418933.0
uttarakhand,2024,1,almora,2098477,2762396377.0
uttarakhand,2024,1,pithoragarh,2010259,2605021991.0
uttarakhand,2024,1,chamoli,1575954,2089672589.0
uttarakhand,2024,1,uttarkashi,1273114,1718147542.0
uttarakhand,2024,3,dehradun,51761522,53510338159.0
uttarakhand,2024,3,haridwar,42630688,45147651446.0
uttarakhand,2024,3,udham singh nagar,29488911,32599319226.0
uttarakhand,2024,3,nainital,13321914,15266161986.0
uttarakhand,2024,3,tehri garhwal,4483138,5125283761.0
uttarakhand,2024,3,pauri garhwal,4477412,5057856512.0
uttarakhand,2024,3,almora,2507981,3111178340.0
uttarakhand,2024,3,pithoragarh,2472144,3067895445.0
uttarakhand,2024,3,chamoli,2327526,3037426040.0
uttarakhand,2024,3,rudraprayag,1775118,2332372421.0
uttarakhand,2024,4,dehradun,56035091,59151522772.0
uttarakhand,2024,4,haridwar,43649342,49025452513.0
uttarakhand,2024,4,udham singh nagar,32482654,38200426492.0
uttarakhand,2024,4,nainital,14922619,17847877397.0
uttarakhand,2024,4,tehri garhwal,4990201,5920375593.0
uttarakhand,2024,4,pauri garhwal,4973291,5931576893.0
uttarakhand,2024,4,almora,2830020,3704104601.0
uttarakhand,2024,4,pithoragarh,2801487,3601619131.0
uttarakhand,2024,4,chamoli,2393913,3242892836.0
uttarakhand,2024,4,rudraprayag,1769796,2533367447.0
uttarakhand,2024,2,dehradun,50001086,52510298340.0
uttarakhand,2024,2,haridwar,40518491,46082097336.0
uttarakhand,2024,2,udham singh nagar,28220356,32541472685.0
uttarakhand,2024,2,nainital,13535672,15999289259.0
uttarakhand,2024,2,pauri garhwal,5762982,6639623117.0
uttarakhand,2024,2,tehri garhwal,5352520,6328714557.0
uttarakhand,2024,2,almora,2914301,3581415962.0
uttarakhand,2024,2,pithoragarh,2689259,3315280510.0
uttarakhand,2024,2,chamoli,2560338,3556189985.0
uttarakhand,2024,2,rudraprayag,2376255,3862388802.0
uttarakhand,2022,1,dehradun,22257700,33123635654.16364
uttarakhand,2022,1,haridwar,7982968,12739141532.519213
uttarakhand,2022,1,udham singh nagar,5878926,10009445962.437685
uttarakhand,2022,1,nainital,3419287,5973753416.613321
uttarakhand,2022,1,pauri garhwal,1340407,2160205589.417455
uttarakhand,2022,1,tehri garhwal,948064,1601435838.181318
uttarakhand,2022,1,almora,615373,1114809944.882173
uttarakhand,2022,1,pithoragarh,513359,1077070807.3701653
uttarakhand,2022,1,chamoli,447942,908267962.1925864
uttarakhand,2022,1,uttarkashi,354038,690101594.2170823
uttarakhand,2022,3,dehradun,31286908,43421889600.77414
uttarakhand,2022,3,haridwar,12207906,17469868639.355198
uttarakhand,2022,3,udham singh nagar,8359056,12605973683.641441
uttarakhand,2022,3,nainital,4918426,7504228522.498604
uttarakhand,2022,3,pauri garhwal,1692144,2462947906.054614
uttarakhand,2022,3,tehri garhwal,1282593,1914407105.066064
uttarakhand,2022,3,almora,862733,1333633913.7202659
uttarakhand,2022,3,pithoragarh,824882,1386396764.7434978
uttarakhand,2022,3,chamoli,759073,1357043504.4213452
uttarakhand,2022,3,uttarkashi,574366,1020415832.5023174
uttarakhand,2022,4,dehradun,40807331,58612213437.28185
uttarakhand,2022,4,haridwar,13503692,19912247185.811954
uttarakhand,2022,4,udham singh nagar,10333475,16094358620.839268
uttarakhand,2022,4,nainital,5012268,7697883412.598277
uttarakhand,2022,4,pauri garhwal,1993213,2930488128.4357233
uttarakhand,2022,4,tehri garhwal,1406965,2066653765.1403933
uttarakhand,2022,4,chamoli,1117730,1880933827.7386515
uttarakhand,2022,4,almora,1009910,1571073455.8092246
uttarakhand,2022,4,pithoragarh,920523,1481932435.116687
uttarakhand,2022,4,uttarkashi,539699,916448376.7267579
uttarakhand,2022,2,dehradun,28405360,40081073999.877716
uttarakhand,2022,2,haridwar,10586018,16128591903.365213
uttarakhand,2022,2,udham singh nagar,7173658,11516900702.588757
uttarakhand,2022,2,nainital,4229607,6957275629.433159
uttarakhand,2022,2,pauri garhwal,1914947,2946932725.366783
uttarakhand,2022,2,tehri garhwal,1595144,2551688400.844716
uttarakhand,2022,2,almora,917436,1470548875.9558089
uttarakhand,2022,2,pithoragarh,744947,1370280861.667244
uttarakhand,2022,2,chamoli,724863,1456305122.8944721
uttarakhand,2022,2,rudraprayag,555674,1343191881.0768297
uttarakhand,2020,1,dehradun,4292172,7855577949.518105
uttarakhand,2020,1,haridwar,1746548,2829682337.55844
uttarakhand,2020,1,udham singh nagar,1320641,2462031686.668817
uttarakhand,2020,1,nainital,591916,1012419762.4026623
uttarakhand,2020,1,pauri garhwal,265239,428956086.0113152
uttarakhand,2020,1,tehri garhwal,200636,365428107.2466619
uttarakhand,2020,1,almora,158941,262516586.53569758
uttarakhand,2020,1,pithoragarh,132585,231555480.8832615
uttarakhand,2020,1,chamoli,122706,211908675.2839394
uttarakhand,2020,1,uttarkashi,96469,176256181.79746825
uttarakhand,2020,3,dehradun,4899672,9682445376.09395
uttarakhand,2020,3,haridwar,2251448,4070826642.206731
uttarakhand,2020,3,udham singh nagar,1570042,2930954022.9558268
uttarakhand,2020,3,nainital,984746,1918487570.1438391
uttarakhand,2020,3,pauri garhwal,441783,734135974.61854
uttarakhand,2020,3,tehri garhwal,351867,595254916.1120149
uttarakhand,2020,3,almora,319939,453570746.4638781
uttarakhand,2020,3,pithoragarh,237817,421302996.40247244
uttarakhand,2020,3,chamoli,219226,388151115.26728576
uttarakhand,2020,3,uttarkashi,166514,318056161.8167209
uttarakhand,2020,4,dehradun,7225475,12878001020.781935
uttarakhand,2020,4,haridwar,3321783,6085979623.74952
uttarakhand,2020,4,udham singh nagar,2363335,4514038446.219884
uttarakhand,2020,4,nainital,1517073,2922713378.2238545
uttarakhand,2020,4,pauri garhwal,683792,1126540354.654028
uttarakhand,2020,4,tehri garhwal,562067,938923389.1074793
uttarakhand,2020,4,almora,448847,655069287.4592458
uttarakhand,2020,4,pithoragarh,341824,642959649.9234656
uttarakhand,2020,4,chamoli,334855,608689356.7896259
uttarakhand,2020,4,uttarkashi,248828,446087898.9016932
uttarakhand,2020,2,dehradun,3619286,7204561616.480451
uttarakhand,2020,2,haridwar,1633204,2717831193.887991
uttarakhand,2020,2,udham singh nagar,1430868,2605047531.8868837
uttarakhand,2020,2,nainital,661723,1075299747.558831
uttarakhand,2020,2,pauri garhwal,337679,488475349.7643055
uttarakhand,2020,2,tehri garhwal,274627,410098391.70712256
uttarakhand,2020,2,almora,256356,333359506.69689095
uttarakhand,2020,2,pithoragarh,193141,309868814.02295196
uttarakhand,2020,2,chamoli,180349,274419553.19735515
uttarakhand,2020,2,uttarkashi,143866,241132342.2347738
gujarat,2023,1,ahmadabad,88124113,144675922269.0
gujarat,2023,1,surat,59319420,95572900783.0
gujarat,2023,1,vadodara,25446746,33703262986.0
gujarat,2023,1,banas kantha,20363171,39328998688.0
gujarat,2023,1,gandhinagar,19462874,28898357911.0
gujarat,2023,1,bharuch,17611455,23420620380.0
gujarat,2023,1,kachchh,15804575,26116703929.0
gujarat,2023,1,valsad,15422170,21497483690.0
gujarat,2023,1,mahesana,11768050,21693083051.0
gujarat,2023,1,rajkot,10331784,19918564828.0
gujarat,2023,3,ahmadabad,116119081,173450994467.0
gujarat,2023,3,surat,79742341,109145690441.0
gujarat,2023,3,vadodara,32705182,39197795542.0
gujarat,2023,3,banas kantha,27740530,49573677952.0
gujarat,2023,3,gandhinagar,26278985,35649946527.0
gujarat,2023,3,bharuch,23411273,27245590670.0
gujarat,2023,3,kachchh,21522506,30415694275.0
gujarat,2023,3,valsad,20283176,25031461480.0
gujarat,2023,3,mahesana,15541817,26723975165.0
gujarat,2023,3,rajkot,13691028,24000712020.0
gujarat,2023,4,ahmadabad,125267617,190761203190.0
gujarat,2023,4,surat,89306058,121540678231.0
gujarat,2023,4,vadodara,35268395,42648582739.0
gujarat,2023,4,banas kantha,32777092,56428699466.0
gujarat,2023,4,gandhinagar,28600724,39542236594.0
gujarat,2023,4,bharuch,26006725,30590024824.0
gujarat,2023,4,kachchh,24314313,34220033958.0
gujarat,2023,4,valsad,23727240,28875069638.0
gujarat,2023,4,mahesana,17716518,30965776190.0
gujarat,2023,4,rajkot,15005682,26723191144.0
gujarat,2023,2,ahmadabad,100889578,156288216607.0
gujarat,2023,2,surat,68998170,102075692702.0
gujarat,2023,2,vadodara,28126951,36036104419.0
gujarat,2023,2,banas kantha,23444277,42180609726.0
gujarat,2023,2,gandhinagar,22421756,31572312133.0
gujarat,2023,2,bharuch,20492081,25552850416.0
gujarat,2023,2,kachchh,18170694,27688475605.0
gujarat,2023,2,valsad,17817488,23874686294.0
gujarat,2023,2,mahesana,13635469,23684515815.0
gujarat,2023,2,rajkot,11886801,21473977466.0
gujarat,2019,1,ahmadabad,7894660,10956007756.562977
gujarat,2019,1,surat,3283182,5664609103.880556
gujarat,2019,1,vadodara,1655864,2706612327.076613
gujarat,2019,1,gandhinagar,1244457,1559852035.3782334
gujarat,2019,1,navsari,1112006,1853217634.4572105
gujarat,2019,1,bharuch,926374,1330716993.7382002
gujarat,2019,1,mahesana,899763,1021313511.4526355
gujarat,2019,1,kachchh,895127,1364193288.246049
gujarat,2019,1,banas kantha,805139,1054321489.3685756
gujarat,2019,1,valsad,750124,983591069.6663814
gujarat,2019,3,ahmadabad,14605589,23081622347.556786
gujarat,2019,3,surat,4447301,7371726681.306206
gujarat,2019,3,navsari,3007618,5936350631.711407
gujarat,2019,3,vadodara,2407408,3950547763.5697803
gujarat,2019,3,gandhinagar,1850642,2359920414.1180134
gujarat,2019,3,bharuch,1040617,1624510953.9967768
gujarat,2019,3,rajkot,1022919,1587889777.799852
gujarat,2019,3,mahesana,1012086,1334187013.0348892
gujarat,2019,3,anand,955946,948614191.2624346
gujarat,2019,3,banas kantha,909575,1343558301.6357625
gujarat,2019,4,ahmadabad,15696056,29657904578.49414
gujarat,2019,4,surat,4988183,9432189653.21497
gujarat,2019,4,navsari,2986534,6831783124.753632
gujarat,2019,4,vadodara,2908059,5087285259.821402
gujarat,2019,4,gandhinagar,2081714,2917516449.8289948
gujarat,2019,4,bharuch,1324720,2217755667.5707374
gujarat,2019,4,mahesana,1166283,1805374816.0740204
gujarat,2019,4,rajkot,1134928,2127782298.9078345
gujarat,2019,4,banas kantha,1087381,1918665318.491047
gujarat,2019,4,valsad,1028011,1666399666.233092
gujarat,2019,2,ahmadabad,11689965,19024891336.636116
gujarat,2019,2,navsari,3136644,5394071895.487188
gujarat,2019,2,surat,3047988,6016899815.178611
gujarat,2019,2,vadodara,1717964,3251133813.8582134
gujarat,2019,2,gandhinagar,1205404,1791763499.6818066
gujarat,2019,2,bharuch,747899,1317325972.015126
gujarat,2019,2,rajkot,724751,1400871094.6495595
gujarat,2019,2,mahesana,715052,1095164063.6523905
gujarat,2019,2,kachchh,688449,1389719506.4029193
gujarat,2019,2,banas kantha,642084,1108185173.7200396
gujarat,2018,1,ahmadabad,1436152,2153123692.102863
gujarat,2018,1,surat,983723,1346833710.5223997
gujarat,2018,1,vadodara,387998,604645570.2100985
gujarat,2018,1,banas kantha,237457,197883270.21264294
gujarat,2018,1,gandhinagar,237393,318002413.6906459
gujarat,2018,1,mahesana,227748,213031001.6165129
gujarat,2018,1,rajkot,219190,296803513.7880937
gujarat,2018,1,kachchh,217912,316933354.7930958
gujarat,2018,1,bharuch,210073,249246117.13529772
gujarat,2018,1,bhavnagar,182948,171495425.58982483
gujarat,2018,3,ahmadabad,2600288,4740981792.133425
gujarat,2018,3,surat,1899586,3203734473.971199
gujarat,2018,3,vadodara,773456,1452835059.4761376
gujarat,2018,3,bharuch,480222,695864170.869137
gujarat,2018,3,gandhinagar,479518,791502891.3922588
gujarat,2018,3,mahesana,464894,561504997.461841
gujarat,2018,3,kachchh,421411,764023467.8126487
gujarat,2018,3,rajkot,402342,650585707.9949489
gujarat,2018,3,banas kantha,396566,532922632.7560996
gujarat,2018,3,bhavnagar,374470,397576856.4658471
gujarat,2018,4,ahmadabad,3990090,6515656157.237562
gujarat,2018,4,surat,2225031,4270243993.924238
gujarat,2018,4,vadodara,1047381,2063816597.5452976
gujarat,2018,4,gandhinagar,693588,1143266870.1325014
gujarat,2018,4,bharuch,603122,1036812125.2621627
gujarat,2018,4,kachchh,537116,1068486738.7583004
gujarat,2018,4,banas kantha,529655,758278914.52389
gujarat,2018,4,mahesana,529470,758586454.1320899
gujarat,2018,4,rajkot,472933,879868564.9668198
gujarat,2018,4,valsad,468363,753128666.5596428
gujarat,2018,2,ahmadabad,1809774,3307127930.4397454
gujarat,2018,2,surat,1310963,2189526110.381512
gujarat,2018,2,vadodara,528893,975136493.2075567
gujarat,2018,2,gandhinagar,315542,522133969.7111994
gujarat,2018,2,banas kantha,307928,362168353.1498716
gujarat,2018,2,bharuch,289862,428830769.63445514
gujarat,2018,2,kachchh,287874,494142161.9887994
gujarat,2018,2,mahesana,286014,362586915.57954156
gujarat,2018,2,rajkot,283913,465751106.64481115
gujarat,2018,2,bhavnagar,253332,265850891.74358377
gujarat,2021,1,ahmadabad,36857358,68688129153.5751
gujarat,2021,1,surat,13429789,28261722802.55279
gujarat,2021,1,vadodara,7191021,11925964623.063154
gujarat,2021,1,gandhinagar,4275528,7290530767.260056
gujarat,2021,1,bharuch,3420929,5756013890.9055805
gujarat,2021,1,banas kantha,2927080,6883945517.865921
gujarat,2021,1,valsad,2745663,4775335083.735587
gujarat,2021,1,kachchh,2664604,6036765372.934219
gujarat,2021,1,mahesana,2587041,5454846785.509393
gujarat,2021,1,rajkot,2278417,5057583315.413301
gujarat,2021,3,ahmadabad,58611265,101760598132.07089
gujarat,2021,3,surat,21214459,40838608900.13972
gujarat,2021,3,vadodara,10555446,16336422910.897556
gujarat,2021,3,gandhinagar,6318239,10546315790.961113
gujarat,2021,3,bharuch,5280607,8322570348.519125
gujarat,2021,3,banas kantha,4877149,11302732744.859072
gujarat,2021,3,valsad,4434194,7173200940.388832
gujarat,2021,3,kachchh,4378602,9001941152.864368
gujarat,2021,3,mahesana,4085272,8371811502.228019
gujarat,2021,3,rajkot,3586356,7726777654.637351
gujarat,2021,4,ahmadabad,70075885,124559345468.31935
gujarat,2021,4,surat,26358525,51244301661.33562
gujarat,2021,4,vadodara,12675332,20051547592.844345
gujarat,2021,4,gandhinagar,7658806,13063535935.91779
gujarat,2021,4,bharuch,6671068,10647007113.465914
gujarat,2021,4,banas kantha,6396725,14662295530.137415
gujarat,2021,4,valsad,5798487,9554286592.777279
gujarat,2021,4,kachchh,5470337,11281039516.167408
gujarat,2021,4,mahesana,5022604,10719744656.891113
gujarat,2021,4,rajkot,4398724,9808446763.924477
gujarat,2021,2,ahmadabad,44173046,79437951666.15146
gujarat,2021,2,surat,15230233,30756115155.739147
gujarat,2021,2,vadodara,7847805,12902554421.6506
gujarat,2021,2,gandhinagar,4552010,7835004938.194845
gujarat,2021,2,bharuch,3937665,6464930552.559841
gujarat,2021,2,banas kantha,3648428,8286069195.93278
gujarat,2021,2,kachchh,3268191,7040086478.344804
gujarat,2021,2,valsad,3236626,5434041159.757242
gujarat,2021,2,mahesana,3118685,6292779692.204142
gujarat,2021,2,rajkot,2675842,5707346831.237131
gujarat,2024,1,ahmadabad,138618973,202027350496.0
gujarat,2024,1,surat,105034339,136364429380.0
gujarat,2024,1,banas kantha,40367961,67017735019.0
gujarat,2024,1,vadodara,38154382,44730428533.0
gujarat,2024,1,gandhinagar,31981660,42996191408.0
gujarat,2024,1,bharuch,29731992,33628152386.0
gujarat,2024,1,kachchh,28520642,38337066197.0
gujarat,2024,1,valsad,26915777,31771393972.0
gujarat,2024,1,mahesana,19982002,34099763013.0
gujarat,2024,1,rajkot,17046652,29191655098.0
gujarat,2024,3,ahmedabad,173598033,226309319538.0
gujarat,2024,3,surat,131338915,149408679144.0
gujarat,2024,3,banaskantha,49846225,75213400856.0
gujarat,2024,3,vadodara,45764067,48606072456.0
gujarat,2024,3,gandhinagar,40305705,49400488875.0
gujarat,2024,3,kachchh,37883930,43061801145.0
gujarat,2024,3,bharuch,36481569,36531930277.0
gujarat,2024,3,valsad,33155208,34776885282.0
gujarat,2024,3,mahesana,24924833,38776611681.0
gujarat,2024,3,rajkot,22375781,33430322107.0
gujarat,2024,4,ahmedabad,185220314,246066833488.0
gujarat,2024,4,surat,142200579,163867793231.0
gujarat,2024,4,banaskantha,55387961,86320299442.0
gujarat,2024,4,vadodara,50127445,53696544402.0
gujarat,2024,4,gandhinagar,43453209,54071233174.0
gujarat,2024,4,kachchh,41623911,48516542347.0
gujarat,2024,4,bharuch,39338070,40222070451.0
gujarat,2024,4,valsad,37119274,38976655683.0
gujarat,2024,4,mahesana,27610047,43655175627.0
gujarat,2024,4,rajkot,24338833,36861548184.0
gujarat,2024,2,ahmadabad,157085451,209800128254.0
gujarat,2024,2,surat,116817747,138377829482.0
gujarat,2024,2,banas kantha,47187704,71695240350.0
gujarat,2024,2,vadodara,42177608,46214118784.0
gujarat,2024,2,gandhinagar,36066761,45071516523.0
